Player	Archetype	Round 1		Round 2		Round 3		Round 4		Round 5		Round 6		Round 7		Round 8		Round 9		Round 10		Round 11		Round 12		Round 13		Round 14		Round 15		Round 16		Round 17	
Alban Genest	Lands	mistarille_dawn	1-1	Jacob Milchman	2-0	mike87	2-0	NickDeme	1-2	Carl Meinung	2-0	Jaceprodigy91vb	2-0	Luca Verdiani	1-2	Iun	0-2																		
MichalB	Decklist	FlaG2	1-1	AvishaiElma	0-2	Zep87	2-0	Thomas Crepaldi	2-0	Ronga94	2-1	Carmine Molinario	0-2	RomK8	0-2	Hans Jacob Goddik	2-0																		
GottliebRisch	Mystic Forge	nivax	2-0	Marco Liotta	1-2	EriK34	0-2	rimalwalle	2-0	damiano buttarelli	2-0	Kathal09	0-2	Michele Gherardi ⭕️	2-0	EliZ2	1-1																		
ChrC34	Bant Control	Jorge Chica	1-2	MicF49	2-1	Yerbaa	2-1	RomK8	2-0	Nicofrax	0-2	Natan7	0-2	dbellanger	2-0	Roland Chang	1-1																		
Martin Thurmann	Death & Taxes	Piki333	1-2	Peter Hamm	2-1	Jørgen Sørli	2-0	JonM68	1-1	Gelosan	0-2	Eike Bettelhäuser	2-0	NicoLan82	1-2	Jean-Philippe Lacour	2-0																		
Thomas Crepaldi	UR Aggro	JuaM25	2-0	Ola Bevanda Roxendal	0-2	andreapelacchi	1-1	MichalB	0-2	MarkAurelA	2-1	Carlo Alberto Scullin	2-1	max123ila	2-0	mapet	1-2																		
Jürgen Illmeyer	Dimir Tempo	Pascal Walser	2-1	Daniele Scafetta	1-1	KriosBlack	1-2	ArmorCrow	2-0	Marek Fapšo	2-0	Peter Hemmingsen	1-2	Jose Alascio	2-1	GFT	0-1																		
JuaM25	UR Aggro	Thomas Crepaldi	0-2	Noah6666	2-0	Joakim Villa Aarseth	1-2	David Peretti	2-0	MMagno	2-1	Catta52389	2-0	jermolestre63	0-2	StephanK	0-0																		
Peter Hemmingsen	Cloudpost Ramp	Tjenemit	1-1	mistarille_dawn	1-2	Fairlight	2-0	Carlo Alberto Scullin	2-1	b0l2l20m1n1	2-0	Jürgen Illmeyer	2-1	JonM68	0-2	Francesco Ruvolo	1-2																		
Richard Sonnet	Dimir Tempo	MagicLino	1-2	AleP98	0-2	Daniele Bressan	1-2	JavR6	2-0	gabrielepatalano	1-1	ArmorCrow	2-0	Aleksandr Kartyshov	1-0	Arvid Strauß	2-0																		
Gabriele Mancino	UR Aggro	Escreecho	1-2	Nocciolinoll	1-2	OmaF1	2-1	ForceofPhil	0-2	fightingpriest	2-0	streaksu	2-1	Arvid Strauß	1-1	Marek Fapšo	2-1																		
Rodmanbcn	Show and Tell		Bye	Julien Medici	2-1	Bobovic	2-1	ksm19	2-1	Scarro	1-2	Rodrigo Togores	0-2	wiky	0-2																				
Salvatore Meli	Dimir Tempo		Bye	AngelCrazy	2-0	MarB170	2-1	AleM160	0-2	Jin Liu	1-2	shaden	2-0	Damien Carrivick	0-2	iluvatarr	0-2																		
Maarten van Tol	Show and Tell	Kamil Strachoň	2-1	Jens Platz 🔥⛺️	2-0	Humbert Milazzo	2-1	Upredaturi	0-2	NicZ8	2-0	Matt Girardi	1-2	ilia	0-2																				
DamA3	Rakdos	JonR44	2-0	jbfmtg	2-0	RomK8	2-1	Basti_B	0-2	Alessandro Costa	2-1	SteS86	0-2	Philipp Roushani	0-2																				
Yann EAT	Others	Tony Murata	2-1	Giovasc91	1-2	Andrew Smith	2-0	David Lambregs	0-2	Mikolaj Machowski	2-0	Dod2gaia	0-2	FraR32	2-0	danielohz	0-2																		
justjasper	Painter	Eugenio Annibali	2-1	t1drs	2-1	Romain CORGNOLO	2-0	Scarro	0-2	Epelde	1-2	Andreas Hofverberg	0-2	Captain D	0-2	dbellanger	2-0																		
FedM8	Death & Taxes		Bye	LeoLed94	0-2	René Hubrich	2-0	Niccolo' Olivieri	1-2	Tom De Decker	2-1	KevinKahrer	1-2	Florian Jost	2-1	MaxC28	0-2																		
Ibai Lihoreau	Dragon Stompy	Lorenzo Ciaffaroni	2-1	Argjent Kurtaj	2-1	Andreas Reling	2-1	Tobi Andersson-Wipf	2-0	Eyalzuck28	0-2	Giovasc91	1-2	Niklas Holtmann	1-2																				
AdriaRomero	Decklist	Justin 'IamActuallyLvL1' Gennari	2-1	Steivei	2-1	Alexi Krochmaluk	2-0	sylvogel	0-2	Parker Southwick	0-2	Zac Clark	2-0	EmaA1	1-2																				
unstar	Painter	Cedix	2-0	Lacto	2-0	s87	1-2	AlexanderJJensen	2-0	VinM16	2-0	andrea riva	1-2	Alessandro Casamenti 	0-2																				
pedre	Decklist	Riccardo Gasparini	2-0	Anh Duc Tran	2-1	TristanoM	2-1	Michele Gallegos	2-0	Lorenzo Donati	1-2	LuiLav	1-2	PatrizioG	1-2	Fusbri	0-2																		
ElmarEbel	Dragon Stompy	AleN31	0-2	mopanda	2-0	JuaP15	2-1	KaylaAnn	2-1	Eric Ratkowski	1-2	sofloni	2-1	Supreme90	0-2	Mrshok	0-2																		
Azpeitia	Izzet	Jin Liu	2-0	GyaraMos6812	0-2	Igor Panigada	2-0	Kevin Bailey	2-1	Sébastien Fayand	1-2	Davide Lovazzani	2-0	naila	1-2	Edi	0-2																		
dklatt	Show and Tell	DavA36	2-0	Fox82	2-1	Korbinian John	2-0	Dod2gaia	2-0	GiuC11	0-2	JonasW1	1-2	RocL3	1-2																				
s87	Lands	Andrea Gavi	2-0	Jakob Schönfelder	2-1	unstar	2-1	Adrian Rivas	1-2	AleI9	2-0	Timo Bertram	0-2	RomuloC	1-2	MarB170	0-2																		
AleI9	Dragon Stompy	M1KY	2-0	Alessandro Costa	2-1	Syota Nakano	2-0	Tomek Hanik	1-2	s87	0-2	MatS131	2-1	AriFaggin	0-2																				
adrianoalari	Mono-Red	Davide Lovazzani	2-1	Tugsteno	2-0	Luca Masseroni	0-2	Nicolò Dushan Saponaro	2-0	CorvoScuro92	2-1	Dauthi_Dauthi	0-2	Edoardo Mazzuferi	1-2	ClaudioGiordani	0-2																		
LorG18	Dimir Tempo	Alexander Ruckriegel	2-0	Tom De Decker	2-0	Antonio Castellani	1-2	FraF31	2-0	Lemure90	0-2	Romain CORGNOLO	0-2	michele delpiazzo	2-0	Lukas Krauß	0-2																		
Riccardo Cicerone	Dark Depths	Yong Claudio Ke	2-1	Pingu24	2-0	Anders Christie	2-1	MatteoTerribili	2-0	Svaca	1-2	BoshNRoll_Brian	0-2	Frederikgiuliani	0-2																				
EmanueleMarcotti	UWx Control	nicoloroberto	2-0	Jan Buse	2-1	Valentino Bisogno	2-0	Eyalzuck28	0-2	Greiman	0-2	Lucca LiPuma	2-1	Andy Alt	0-2																				
LucA25	Boros	Paperinik	2-0	Jandrazi	2-1	JoFontana	2-1	LorenzoCer	1-2	Franco Cicchini	2-0	Janne M.	1-2	viktorvonmuerte	0-2	Gobbos4Daze	0-2																		
Vasil Vasilev (Angry Goblin)	Decklist	JakobHeidecker	2-1	Ekkai	2-1	Karnesis93	2-1	NicZ8	2-0	Riccardo Bragato	0-2	Marco Liotta	0-2	Luca Ferrari	1-2	Bunki1030	1-2																		
Ben Belmans	Izzet	GiuC11	0-2	AkaComeback	2-1	EugV	2-1	Roberto Orciuolo	2-0	Philipp Roushani	2-0	VJoner	0-2	MartinoB	0-2	DavD65	0-2																		
sylvogel	Stiflenought	TilP	2-0	CobraDeDios	2-0	Tim Matzke	2-1	AdriaRomero	2-0	Cena	0-2	Parker Southwick	1-2	Pun1sher	1-2																				
Cip86	Cloudpost Ramp	LorG17	2-0	Andrea Castelluzzo	2-0	LuiLav	1-2	ThoreH	2-1	Tugsteno	1-2	Louis JULLIEN	0-2	Doelle98	1-2	makankosappo	2-0																		
Camberleaf	Rakdos	Parker Southwick	0-2	Dan Miller	2-1	Fantaman95	2-0	AleG115	2-1	Benedict Bienias	1-2	Edoardo Mazzuferi	0-2	nivax	2-1	Auripower	0-2																		
EriK34	UR Aggro	MicheleTurri	2-1	Nicholas Girardi	0-2	GottliebRisch	2-0	LeoA7	2-0	Fusbri	2-1	Bobovic	0-2	GabR20	0-2																				
JuanElisoSoto	Decklist	RocL3	2-0	MatteoTerribili	1-2	Nachobrr	2-0	Morten Hansen	2-0	JonasW1	0-2	JulienZap	2-0	DanielTochacek	0-2	Styrbjørn Andersen	0-1																		
Tringalimarcello	Dark Depths	Tommaso Ciampolini	1-2	Markus Stadler	2-0	Ergazpo	2-0	Tim Matzke	1-2	RogR3	2-0	FraF29	2-1	OlivierKapteyn	1-2	Morten Hansen	0-2																		
Iacopo Pineschi	Other	Pavel Semenov	2-1	IsmG2	2-1	CarB51	0-2	Styrbjørn Andersen	2-0	Jack Doyle	1-2	makankosappo	2-0	Michelino	1-2																				
Nicofrax	Pox	CorvoScuro92	0-2	Agustejido7	2-0	Netikprime	2-0	Immanuel Gerschenson	2-0	ChrC34	2-0	Alexi Krochmaluk	0-2	Malte Hartmann	0-2	Nikolaus Stratil-Sauer	0-2																		
GianRampa	Ninja	FraB53	2-0	EllieC	2-0	Tixelli	2-1	Nikolay Ivanov	2-1	Samuele Dagani	0-2	DenisCerny	1-2	LucaMassimoRainieri	0-2	NickDeme	0-2																		
StephanH	Goblins	Philipp Roushani	1-2	Anto	2-0	SanzioLuca	2-0	Jan SchmidtBA	2-1	Alexi Krochmaluk	0-2	Nightingale1909	1-2	Niccolo Bampi	1-2	RomM4	2-1																		
Tadeo	Pox	MattBrown_TCG	2-1	Clément Rieutort	1-2	William Kock Elfo	2-0	Ghost94	2-1	PhilippA	1-2	KeiranR	2-1	GiovanniDemaio	1-2																				
Roberto Venditti	Storm	Skizzik	2-0	Frederikgiuliani	2-0	Aureliano Babbi	1-2	Nicolas Dolling	1-2	Wario	1-2	Daniele Perri	2-0	EnrG8	2-0	WinterN	1-2																		
Markus Hofer	Pox	Jordi Nevot	2-0	George Winfield	2-0	Matteo Di Gangi	1-2	AlessioBoem	2-1	Valentino Bisogno	1-2	LeoR17	2-1	MaciejKaras	1-2	Alban Bodurri	1-2																		
Nicolas Honnorat	Dimir Tempo	ArmL	2-0	elrooto	2-0	Jhon Lionetti	1-2	UliGio	2-1	Gareth Whitham	2-1	Piki333	1-2	Anders Christie	0-2	NicD66	1-2																		
Richard Jursa	Dimir Tempo	Catta52389	2-0	joujouwatermelon	2-0	Jonas Schernberger	0-2	Jan Schmidt	1-2	Florfile	2-0	CobraDeDios	2-0	Redouane Bouarar	1-2	RogR3	1-2																		
AleP98	Nadu	GiaF11	1-2	Richard Sonnet	2-0	AndreaGarofalo	2-0	Mordenkran	2-0	Francisco José Guerrero	1-2	PatrizioG	0-2	EugV	2-1	DanielHee86	1-2																		
Léo Thiémard	Doomsday	Meldrazi	2-1	Basti_B	1-2	GhostWhisper	2-1	DevA2	2-0	Robert Möttingdörfer	0-2	Ted Bratsberg	1-2	CinE1	2-0	Daniel Peretz	1-2																		
Sven van Nes	UR Aggro	Yawgmoths	2-1	LordRiku	1-2	Pietro Francesco Ianniello	2-1	Philipp Vogel	0-2	Simon Hastreiter	2-1	René Hubrich	0-2	AkaComeback	2-1	Niccolo Bampi	1-2																		
Simone Di Francesco	Bant Control	GhostWhisper	1-2	AleG114	0-2	Doelle98	2-1	MaxC28	2-1	Palpatine_66	2-0	DavD65	2-0	SebH9	0-2																				
Nicolò Dushan Saponaro	Reanimator	AleM160	1-2	Gatsu287	2-1	Gianluca Rodriquez	2-1	adrianoalari	0-2	Nikolaus Stratil-Sauer	2-1	Roberto Maria Bia	1-2	marinthe3rd	2-1	Natan7	0-2																		
JacM72	UR Aggro	IacC2	2-1	damiano buttarelli	0-2	Dan Ford	2-1	Karnesis93	2-0	wiky	0-2	Jose Alejandro Balado Bradarich	2-1	Matteo_Blasi	0-2	Mordenkran	0-2																		
FedT1	Show and Tell	Douglas Penman	2-1	Louis Guichard	2-0	Zac Clark	1-2	Mike Hadley	2-1	SebH9	0-2	Rominou77	2-0	Preslav Krastev	0-2	Ricos92	0-2																		
Giacomo94	Decklist	Kevin Bailey	2-0	mfidzinski	2-0	JohS1	1-2	Philipp Roushani	0-2	Josku214	0-2	Frank Roth	2-0	Goose83	2-1	gggodgiven	1-2																		
RobB58	Dimir	Jair Dominguez	2-1	Jean-Baptiste Gagnepain	0-2	Viktor Haga	1-2	Yosh1o	2-0	LorP19	2-0	Auripower	2-0	Moris Leoni	0-2	Federico_Bonade	0-2																		
Jakob Schönfelder	Decklist		Bye	s87	1-2	Rominou77	2-1	AleS133	2-0	GFT	1-2	TobiasD	2-0	PieV6	0-2	Dennis Aufermann	0-2																		
ganesh	Painter	Alexander Beiersdorfer	0-2	Daniele Perri	2-0	Pingu24	1-2	ClaudioGiordani	2-1	Cacciavento	2-0	Ander Elosegi	2-1	Andrew Smith	1-2																				
Tyler Ragels	Mystic Forge	AndreaGarofalo	2-1	ToxicKong	2-1	Edoardo Mazzuferi	0-2	Bobovic	1-2	BoM	2-1	Michael Morris	2-0	gfernandes	1-2																				
Matteo Riva	Dimir Tempo	Samman01	2-0	Matteo_Blasi	2-0	LuRoX	0-2	Josb38	2-0	Antonio Castellani	1-2	Christopher Passow	0-2	Pitc	2-0	JoFontana	1-2																		
Netikprime	UR Aggro	Agustejido7	2-1	Samuele Dagani	0-2	Nicofrax	0-2	Florian Jost	2-0	Julien Medici	0-2	Andreas Reling	2-0	Gatsu287	2-0	Cedix	0-2																		
Viktor Haga	Mystic Forge	Guillaume Sabatier	2-1	EMILE98	1-2	RobB58	2-1	Florfile	2-0	Kheldarion	0-2	MatteoTerribili	2-0	Alessio Fedi	1-2																				
Captain D	Decklist	BadBoros	2-0	Humbert Milazzo	0-2	George Winfield	1-2	RomM4	2-1	DanielTesti	2-0	Justin 'IamActuallyLvL1' Gennari	1-2	justjasper	2-0	Daniele Bressan	1-2																		
BoM	Dimir Tempo	michele delpiazzo	2-1	Svaca	0-2	AleC141	2-1	PatrizioG	1-2	Tyler Ragels	1-2	Alessandro Valentino Sala	0-2	damianostorti	2-0	Tassoraptus	2-0																		
Julien Medici	Other	BadgerBro	2-0	Rodmanbcn	1-2	UliGio	1-2	Wannatog1	2-0	Netikprime	2-0	Hutterer	2-0	Robert Möttingdörfer	1-2																				
Riccardo Biava	UWx Control	Timo Bertram	0-2	Nightingale1909	0-2	GeoDade	2-1	gabrielepatalano	2-1	SamKmiec	2-1	Laurent GADCHAUX	2-0	Kamil Strachoň	1-2																				
Alessandro Valentino Sala	Decklist	Giovasc91	0-2	Eric Ratkowski	0-2	Luca Stasi	2-0	Lukas Rathmann	2-0	Marco Samatei	1-2	BoM	2-0	Jberry	1-2	Emanuele Rossi	2-0																		
AleC55	Cradle Control	OndV	0-2	Salvatore Piccirillo	2-1	Jens Platz 🔥⛺️	0-2	Matteoliperez	2-0	Ted Bratsberg	1-2	piotrael	2-0	Peter Gärtner	2-1	Francisco José Guerrero	0-2																		
Wuaschti	Dark Depths	eddard0709	2-0	Oscar Wass	1-2	Il_Divino_Menca	0-2	theoneninja	2-0	_Pady_	2-0	FraL39	1-2	StephanK	0-2	EugV	2-0																		
VaeterchenRost	Doomsday	Corkyjet	2-1	GP1	2-0	Yoniariel	1-2	Roland Chang	0-2	Lorenzo Marinuzzi	2-1	JakobHeidecker	2-0	Ted Bratsberg	0-2																				
Sven Bloes	Death & Taxes	Vegetaxx	2-0	Piiinooo	1-2	mfidzinski	2-0	SteV7	2-1	Diogo Escoval Martins	0-2	Jorge Chica	0-1	NicD66	1-2	GrindNick	2-0																		
spankstar	Sultai	Dod2gaia	0-2	Zolgia108	2-0	Blaze Falsetti	2-1	Bartosz Kryda	0-2	Emanuele Rossi	2-0	Tomizor	2-1	EmaC8	1-2																				
Nicolas Dolling	Lands	Kathal09	0-2	JonR44	2-0	Kevinknez	2-1	Roberto Venditti	2-1	David Lambregs	1-2	Don Mars	0-2	OndV	0-2	Delfo93	2-1																		
Massetaniand	Decklist	Luca Ferrari	2-0	Kheldarion	1-2	FraL39	0-2	Andrea Castelluzzo	0-2	ClaudioGiordani	1-2	Beerus Sama	2-0	Sebastien St-Louis	2-0	Christoph Müller	2-0																		
ClaT	Cloudpost Ramp	Antonio Castellani	1-2	Lukas Rathmann	2-1	ToxicKong	2-0	Niklas Holtmann	0-2	Marcus Ewaldh	2-0	NickDeme	1-2	Köksal Motor	2-1	Nightingale1909	1-2																		
Angelobrc	UWx Control	Sebastian Lindl	2-1	Nicodaemon	2-0	Upredaturi	1-2	RicM64	2-1	Lars Broekhof	2-0	AugustinThe4	0-2	noluffy80	0-2	Lacto	0-1																		
OscR3	Initiative Stompy	AriFaggin	0-2	Omerta	2-1	Nikolaus Stratil-Sauer	1-2	Why5oSerious	0-2	PaoM8	2-0	MatteoM2	2-1	Ricos92	1-2	joujouwatermelon	2-1																		
Why5oSerious	Show and Tell	Schmerg	0-2	Francesco Ruvolo	0-2	Enrico Giovanetti	2-0	OscR3	2-0	Zischi	2-1	Sebastian Sachse	2-0	Antonio Castellani	1-2																				
Cermak	Eldrazi Aggro	Baphomet666	2-0	Blittri	2-1	Francois LIROLA	1-2	RRagoni	2-0	makankosappo	2-0	PhilippA	0-2	Romain CORGNOLO	0-2																				
SteV7	Decklist	SebM8	2-0	Bart_R	1-2	Markus Ekström	2-1	Sven Bloes	1-2	Luca Lovino	2-0	Tixelli	2-0	FraF31	0-1	JulienZap	0-2																		
George Winfield	Painter	Mike Syrylo	2-0	Markus Hofer	0-2	Captain D	2-1	Joakim Villa Aarseth	2-0	SamuelS	1-2	foldy	2-1	Fynn Karstens	0-2																				
ForceofPhil	Azorius	Roberto Maria Bia	2-1	jerko jovic	0-2	Gianluca Spagna	1-2	Gabriele Mancino	2-0	Vegetaxx	0-2	Edi	1-2	ilMaia	2-1	MartinP	2-1																		
Jorge Chica	Decklist	ChrC34	2-1	Laurent GADCHAUX	1-2	Andrea Fortunati	2-0	Salim ZAOUIA	2-1	dreschwater	1-2	Sven Bloes	1-0	Oscar Christensen	1-2	empiricism	1-2																		
Patrick Pouwels	Mardu Aggro	demo1337	2-0	Philip Dumas	2-0	ThoreH	2-0	Francois LIROLA	1-2	Mattia Panico	0-2	Fabio Delli Compagni	0-2	Roland Chang	1-2	MatteoM2	2-0																		
Peter White	Artifacts Blue	Maximilian Tassone	0-2	Anreo	2-0	Auripower	1-2	AndiB	0-2	Delfo93	2-1	DanielTesti	2-1	JulienZap	1-2	RicM64	2-0																		
Tim Langer	Eldrazi Aggro	Jonthebeard	2-1	Aureliano Babbi	1-2	AndD47	2-0	KoganRyu	2-1	Luca Verdiani	1-2	Andy Alt	0-2	ToxicKong	2-1																				
alpi	Mono-Blue	Marco Dogana	1-2	damianostorti	2-0	GiulioFerrari	2-1	Alexi Krochmaluk	1-2	LucaMassimoRainieri	1-2	GabC39	2-0	JosAn	2-0																				
Jair Dominguez	Mono Black Combo	RobB58	1-2	FraZ9	2-1	noluffy80	2-0	Polvivaara	0-2	HenrikH	2-0	KaylaAnn	1-2	Leoleo	2-0	GiaF11	1-2																		
Patch095	Decklist	Guillaume Berclaz	0-2	piotrael	2-0	RocL3	0-2	Tuomas Ronkainen	2-0	FrancescoB	2-1	Emanuele Marcozzi	2-1	Benedict Bienias	1-2	RicB42	1-2																		
Marco Samatei	Decklist	Syota Nakano	0-2	Kalas	2-0	M1KY	0-2	Ghaargrond	2-1	Alessandro Valentino Sala	2-1	Nicholas Girardi	2-1	Louis JULLIEN	0-2	SilC3	1-2																		
FluGruger	Others	ilia	2-0	Niccolo Bampi	1-2	GabR20	0-2	LorL15	2-0	Laurent GADCHAUX	1-2	Francosta	2-1	SebC23	0-2	Firdeus93	2-0																		
Julien Daniel-Moliner	Doomsday		Bye	PatrizioG	1-2	IacC2	1-2	Ricos92	0-2	Kevinknez	2-1	Timi Mustonen	2-1	Cedix	1-2	AndS112	2-1																		
Andreas Reling	Canadian Threshold	Antoniogiordani	2-1	SteS87	2-1	Ibai Lihoreau	1-2	Oscar Christensen	0-2	EnrG8	0-2	Netikprime	0-2	FraF30	2-0	Peter Gärtner	2-1																		
Martin Lamr	Mystic Forge	MarB171	1-2	nina19tda	2-0	RicF13	2-1	JonasW1	0-2	ToxicKong	2-0	gfernandes	1-2	KeiranR	2-0	Tobias Fischer	0-2																		
_psychatog	Cradle Control	naila	0-2	Jacques Ammon	2-0	Fusbri	0-2	DavS98	2-1	Norgot	2-1	AlexanderJJensen	0-2	DavD65	0-2	Bernd Zeitler	1-0																		
Jandrazi	Cradle Control	MamaNick	2-1	LucA25	1-2	LeoR17	2-1	Matteo_Blasi	1-2	cmr83	2-0	Matys007	2-1	TristanoM	1-2	SebC23	0-1																		
GabC39	Cephalid Breakfast	JohS1	0-2	Linus Eckhard	2-1	Diogo Escoval Martins	1-2	TilP	2-0	AndB122	1-2	alpi	0-2	ArmL	2-1	Churuz	2-0																		
Roberto Orciuolo	Mystic Forge	FraF29	2-1	b0l2l20m1n1	0-2	AleN31	2-1	Ben Belmans	0-2	Kevin Bailey	2-0	JosAn	2-1	Skizzik	0-2	Zac Clark	0-2																		
Pietro Francesco Ianniello	Dimir Tempo	MarkAurelA	1-2	MarV57	2-0	Sven van Nes	1-2	Dennis Aufermann	2-0	swayjisse	2-1	Federico_Bonade	1-2	LALLO23	2-0	ThoreH	1-2																		
SamuelS	Decklist	Jiahe Pan	2-0	fedetett	1-2	JosAn	2-0	Marcus Ewaldh	2-0	George Winfield	2-1	Thijs Witteman	0-2	Wouter Segaar	1-2																				
Hanlin X	Decklist	max123ila	1-2	Bosh95	2-1	FrancescoB	2-1	Philip Dumas	2-1	Lucca LiPuma	2-1	Michele Gallegos	1-2	Egor Titov	1-2																				
Spencer Warburton	Mystic Forge	Dauthi_Dauthi	0-2	Wiktul	2-0	RomuloC	1-2	Darksch81	2-0	Mene	2-0	Nikolay Ivanov	2-1	Korbinian John	0-2																				
Louis Guichard	Eldrazi Aggro	Luca Stasi	2-1	FedT1	0-2	Mike Syrylo	1-2	Jan Buse	2-0	GhostWhisper	2-0	NicD66	2-0	Jordy Nieuw	0-2	ericdark7	0-2																		
Jordi Nevot	Eldrazi Aggro	Markus Hofer	0-2	Katrin Belohlavek	2-1	Fynn Karstens	1-2	MarB171	2-0	Douglas Penman	0-2	JakobD	2-0	Laurent GADCHAUX	2-0	Bart_R	0-2																		
NicZ8	UR Aggro	Vytenis Sapagovas	2-1	Jose Alejandro Balado Bradarich	2-1	JDK	2-0	Vasil Vasilev (Angry Goblin)	0-2	Maarten van Tol	0-2	Cedix	2-1	KaylaAnn	0-2																				
Dan Miller	Mystic Forge	Taneli Ridell	1-2	Camberleaf	1-2	Ben Cutler	2-0	AlbQ	2-0	Lukas König	2-1	Niccolo Bampi	2-1	Menomens	0-2																				
Tommy Wray	Reanimator	DenA1	2-0	Janne M.	1-2	PeachBulls	1-2	RottenSkull	2-1	Peter van der Ham	2-1	marinthe3rd	2-1	Tim Matzke	1-2																				
Markus Ekström	Show and Tell	Luca Lovino	2-0	Federico_Bonade	0-2	SteV7	1-2	Jonthebeard	2-1	Yong Claudio Ke	2-1	VinM16	2-0	AleC141	0-2																				
KevinKahrer	UR Aggro	Vendilion1984	1-2	arj03	2-1	MartinoB	1-2	PaoM8	2-1	Rostislav Matuška	2-1	FedM8	2-1	Simon Ritter	0-2																				
SanzioLuca	UR Aggro	iemeelmike	2-0	Lorenzo Lamberti	0-2	StephanH	0-2	Tobias Muckelberg	2-1	Bosh95	2-0	Top8maybe	2-0	Justin 'IamActuallyLvL1' Gennari	0-2	BadgerBro	0-2																		
Roberto Maria Bia	Mono-White	ForceofPhil	1-2	Kevin Bailey	1-2	MTGAmosik14	2-0	Alberto Pianetta	2-1	Köksal Motor	2-1	Nicolò Dushan Saponaro	2-1	Immanuel Gerschenson	0-2	Tom De Decker	0-2																		
Svetoslav Petrov	Deadguy Ale (BW Aggro)	Michele Gallegos	0-2	Renzo Verkooren	2-0	Sebaf	2-1	Fynn Karstens	1-2	iluvatarr	0-2	RickyMTG	0-2	GiulioFerrari	2-1	Paperinik	2-1																		
mfidzinski	Decklist	Josku214	2-0	Giacomo94	0-2	Sven Bloes	0-2	LudwikPrezes	2-1	Guillaume Berclaz	2-1	Rudokant	2-0	Dafne17	1-2																				
Tixelli	Eldrazi Aggro	JavR6	2-0	Mateo Ferreira 	2-1	GianRampa	1-2	Philipp Wodenitscharow	2-1	GioB7	1-2	SteV7	0-2	empiricism	1-2	MatteoTerribili	2-0																		
Mrsky	Eldrazi Aggro	Piiinooo	0-2	Gennaro Di Pietro	2-1	Roland Chang	0-2	Meldrazi	2-1	Mordenkran	2-1	Pyropiwo	2-1	FraL39	0-2																				
Ander Elosegi	Death & Taxes	BaardAce	2-1	Michelino	1-2	Samman01	2-0	Piiinooo	1-2	Alexander Ruckriegel	2-0	ganesh	1-2	JorgeRico	0-2	AleN31	2-0																		
DanielTesti	Lands	Roland Chang	2-1	Jocelyn Allard	2-1	Francisco José Guerrero	0-2	dreschwater	0-2	Captain D	0-2	Peter White	1-2	RoryParker	2-0	ToxicKong	2-0																		
RickyMTG	Oops, All Spells!	Thomas Kronspiess	2-1	JulienZap	1-2	Daniel Peretz	1-2	BaardAce	2-1	Blaze Falsetti	0-2	Svetoslav Petrov	2-0	LeoR17	2-0	AndB122	1-2																		
Wario	Mono Black Combo	AndreaGiaveri	1-2	iemeelmike	2-0	Michelle Olsen	2-0	RomuloC	1-2	Roberto Venditti	2-1	Tony Murata	2-0	AlexanderJJensen	0-2																				
Vegetaxx	Dimir Tempo	Sven Bloes	0-2	Bodhi	1-2	MichaelB5	2-1	Robin Michaelsen	2-1	ForceofPhil	2-0	Gazzo91	1-2	Norgot	2-0	Christopher Passow	1-2																		
Omerta	Mystic Forge	Mikolaj Machowski	0-2	OscR3	1-2	piotrael	2-0	Goldrot	2-0	AleG115	2-0	Styrbjørn Andersen	2-0	Matteo Brusaferri	1-2																				
OndV	Mystic Forge	AleC55	2-0	Vendilion1984	1-2	AlbQ	2-0	Skizzik	1-2	adriankarlin	2-0	Frederikgiuliani	0-2	Nicolas Dolling	2-0																				
krustyqt	Elves		Bye	marinthe3rd	0-2	Mateo Ferreira 	2-0	Tommaso Ciampolini	1-2	Gazzo91	0-2	Yannick Jeths	0-2	Frederik De Keyzer	2-1	GiaS8	2-1																		
Jberry	Mono-White	cloude3ves	0-2	Danger47	2-1	Kevin Bailey	1-2	Samman01	2-1	Taneli Ridell	0-2	TAMAS REPA	2-0	Alessandro Valentino Sala	2-1	Jens Platz 🔥⛺️	1-2																		
JorgeRico	Mardu Aggro	JDK	0-2	RocL3	0-2	Carolinge	2-1	Dan Ford	2-0	Frederikgiuliani	1-2	RRagoni	2-0	Ander Elosegi	2-0																				
UliGio	UR Aggro	silverfox2253	1-2	OmaF1	2-1	Julien Medici	2-1	Nicolas Honnorat	1-2	Top8maybe	0-2	Mike Syrylo	2-1	Piiinooo	2-0	Claire Townley	1-2																		
FraR32	Show and Tell	Tobias Fischer	1-2	JakobHeidecker	1-2	mopanda	0-2	MichaelB5	2-0	Ausar97	2-1	Steivei	2-1	Yann EAT	0-2	Jeroen Pacolet	2-0																		
RicD19	UR Aggro	FraF31	0-2	Jin Liu	0-2	EmanuelGellermann	1-2	Wiktul	2-0	Edi	0-2	AndreaGarofalo	2-1	SerO1	2-0	Spelljack87	2-0																		
Parco	Decklist	djeffetutile	2-1	AlexanderJJensen	2-0	Eduardo Ancini	0-2	superberto92	0-2	Spelljack87	0-2	arj03	0-2	Ben Cutler	2-1	swayjisse	2-1																		
EnrG8	Grixis Control	Philip Dumas	0-2	Churuz	2-0	Maciej Mikłas	0-2	GP1	2-0	Andreas Reling	2-0	Gareth Whitham	1-2	Roberto Venditti	0-2	CinE1	2-0																		
